Date,HSBA.L,ZION,SPY
2023-01-09,-0.0019925478902040883,-0.004681998324813641,-0.0005668955350578431
2023-01-10,-0.001140135077186022,0.000392027735147904,0.0070128802276923086
2023-01-11,0.00952560404758307,0.00568186443993679,0.01264788217919377
2023-01-12,0.026556837354117624,0.002337806483407645,0.00364073348901095
2023-01-13,0.017480413891407087,-0.0011662538652061905,0.0038794984482781736
2023-01-16,0.005648417235277758,0.0,0.0
2023-01-17,-0.000645995577357783,-0.010313244728441195,-0.0018319078345578887
2023-01-18,0.004075105245408883,-0.05112081718608141,-0.015787943539980698
2023-01-19,-0.005358552409499007,0.026108660468918243,-0.007279845331659485
2023-01-20,0.012673751417054069,0.039579973305988725,0.018629010583969263
2023-01-23,-0.0021496475157775086,0.022727314658929965,0.011998633015017468
2023-01-24,0.000680722098826303,-0.016714220673895164,-0.0010734076194441888
2023-01-25,0.012022764396558028,0.0048291253161536485,0.0003748593893133645
2023-01-26,0.009649241085252669,0.0034601962930869146,0.010990423815626205
2023-01-27,-0.006671966492224901,0.022413682126908308,0.0022976366666500603
2023-01-30,-0.0012220562542120117,-0.02136032161943957,-0.012546829863880449
2023-01-31,-0.011716992073776744,0.017805992138625548,0.014703377611281265
2023-02-01,0.012586038754911266,0.004326460299463486,0.010627778504802343
2023-02-02,-0.02895747502570456,0.016857184070395714,0.014556947766166894
2023-02-03,-0.004503332897582202,0.0022103445905494734,-0.010629024228515194
2023-02-06,-0.003999027023694368,-0.005697548358753579,-0.0061113895786781836
2023-02-07,0.017364191644709814,0.012754227951987884,0.013078655596853173
2023-02-08,0.014357384211127533,-0.02646475349713051,-0.010934779089365021
2023-02-09,0.00970877745273091,-0.013123367174717737,-0.008669221586549702
2023-02-10,-0.013639054289930619,-0.002469609533449102,0.0023336758404390867
2023-02-13,0.011787452422217015,0.007427170812191797,0.011739023135859394
2023-02-14,-0.004552066188043713,-0.0032135878598257284,-0.0004601413880866989
2023-02-15,-0.00680207036933167,-0.002675766012322889,0.003247360495017615
2023-02-16,0.006981627298684234,-0.015139991073406023,-0.013768864599727704
2023-02-17,0.008302315008364536,0.0007783943345545108,-0.002498205723159508
2023-02-20,-0.0007104675903479851,0.0,0.0
2023-02-21,0.049502658741806815,-0.03169358094715713,-0.020060915845624527
2023-02-22,-0.022918951142482102,-0.009638486956723313,-0.0013781787946606228
2023-02-23,-0.012327028700980125,0.0008109844846868608,0.005319421427667725
2023-02-24,0.003007779731517557,0.018435940984050436,-0.010682392428599141
2023-02-27,0.004019241834863907,0.002387132045974516,0.0034058599625748087
2023-02-28,0.002428397951116157,0.004564336596679652,-0.003696033858573866
2023-03-01,0.008098685217115653,-0.003555862744117011,-0.0038358372762001824
2023-03-02,-0.011616222092234008,-0.04222831975608754,0.007777239617403842
2023-03-03,0.007400948703925492,0.01904366409295033,0.016037789370665134
2023-03-06,-0.0025840891463800864,-0.009547086680093964,0.0006928705838249449
2023-03-07,-0.005818843869493717,-0.04757997427809135,-0.015328764020002383
2023-03-08,0.011310608498584562,0.005168007160801569,0.0016320821964150856
2023-03-09,-0.008259821580617221,-0.11396743650532415,-0.018449860832336018
2023-03-10,-0.03768466204329968,-0.024419830597702585,-0.014429404348107466
2023-03-13,-0.02886823395290783,-0.2572490174151588,-0.0014253274691653495
2023-03-14,0.013165213351735705,0.0447113601641238,0.016530158077401103
2023-03-15,-0.05761409966306996,-0.019163198371714096,-0.006254355348733198
2023-03-16,0.022898716924498963,0.0455877576802195,0.017545178861238186
2023-03-17,-0.023600385012881087,-0.0675801948572079,-0.011692734268812122
2023-03-20,0.007510803726101134,0.008016041657527007,0.00961561269183897
2023-03-21,0.017715889921627426,0.0699138979995233,0.013130524260204224
2023-03-22,0.02350513786508479,-0.06720352761911252,-0.017046469786357488
2023-03-23,-0.02754324874536518,-0.08864533781944517,0.002703359529240723
2023-03-24,-0.030421823565981887,0.02914383520002395,0.006562080881353349
2023-03-27,0.01766218141279996,0.03823009880368611,0.0018698223459792107
2023-03-28,0.004258021444796478,0.021138784894736196,-0.0022446516567932173
2023-03-29,0.022097313112727557,0.036394045491557225,0.014534829025399487
2023-03-30,0.008256071659121567,-0.02384025867892592,0.0058552526890316425
2023-03-31,-0.01436809857259691,-0.012211183868803932,0.01409463268101896
2023-04-03,0.019000366532309076,-0.027063136450867775,0.003810554913134867
2023-04-04,-0.0025638655085737927,-0.04842044198861506,-0.005548079504633763
2023-04-05,0.0022254744963243756,0.03320106275596957,-0.002618249193883204
2023-04-06,0.013733961712030451,0.026545532573994723,0.0039008603716232937
2023-04-10,-0.004333877413181808,0.016332105609624392,0.0010263710973419382
2023-04-11,0.002613440638139286,0.008034892889566825,0.00026853764092327204
2023-04-12,0.0031981301277879126,0.005978070778313027,-0.004075951452816473
2023-04-13,0.013402492198745009,0.028392170558629415,0.01328274042453792
2023-04-14,0.020829688108818134,-0.03852325646990007,-0.0024428000738455635
2023-04-17,-0.013456566379982049,0.03272113583557679,0.0035882891573781883
2023-04-18,-0.002263930362225386,-0.015195576458663318,0.0006522227520515678
2023-04-19,-0.0012690852970818067,0.07419569543876992,-0.00016897635529022903
2023-04-20,0.0033034512509373393,-0.048899772226379534,-0.0054570466062296985
2023-04-21,-0.002562526954781652,-0.056876571144845456,0.0007769287197831876
2023-04-24,0.0030549042909899793,-0.0367973496724886,0.001043175873819635
2023-04-25,-0.018144375186210926,-0.05447471087356526,-0.015873852471909866
2023-04-26,0.014254203181238267,-0.01271973869927856,-0.004235665734140803
2023-04-27,0.008587185808605513,0.007199664969915975,0.019908066271490554
2023-04-28,0.0026470385711254707,0.048156541834648126,0.00853515914258618
2023-05-01,-0.005445339617233924,-0.0373295248012423,-0.001009739185200642
2023-05-02,0.033082654516267906,-0.10812820200477413,-0.0112391829498808
2023-05-03,0.006559318309986573,-0.05267566489427189,-0.006864002258177959
2023-05-04,-0.01507824157102855,-0.12047661524158493,-0.0070829822771920625
2023-05-05,0.031834100169295,0.19217257000795396,0.018512615519080677
2023-05-08,-0.0009422085685555359,0.021043831558120285,0.0002664979885340646
2023-05-09,-0.0009365470790621,0.006595253227277942,-0.004385284295034597
2023-05-10,0.003377082565605871,-0.027436515320550137,0.004672349288559197
2023-05-11,-0.0045545335622074745,-0.04505266541198427,-0.0017440010363399816
2023-05-12,0.00510821596045874,-0.011022915322693727,-0.0013102487555090025
2023-05-15,0.02547294648425913,0.08470795431468536,0.0034500085881830067
2023-05-16,-0.012282591726952119,-0.023427924742195794,-0.006682648757074028
2023-05-17,-0.0040428970280427245,0.12077092653346488,0.012138960904468643
2023-05-18,0.00964599079099715,0.040886524119392975,0.009633221013253035
2023-05-19,-0.0002449152823232881,-0.01725398513244769,-0.0014550846458869504
2023-05-22,0.009617330602545549,0.049308868724591726,0.0004061734857616628
2023-05-23,-0.0005253762778486548,0.04627979108759939,-0.011222834782449675
2023-05-24,-0.03246345940947959,-0.014290564973442721,-0.007244861463966301
2023-05-25,0.006652734164196428,-0.0224369592417486,0.00865995208611392
2023-05-26,0.009267329537598679,0.012005621136848,0.01295061146267118
2023-05-30,-0.012057894273970748,0.008722962069306783,0.00038097241166101803
2023-05-31,-0.013944023482304169,-0.056035951641427606,-0.005545178302494236
2023-06-01,0.01248476153733491,0.013924493825421713,0.009500978525942783
2023-06-02,0.008796209008570477,0.05059627639912212,0.014461140346367252
2023-06-05,0.004461615961005139,-0.01203989523276694,-0.0019162231806598706
2023-06-06,0.0065225029224507125,0.04874655066797828,0.0021774429929990458
2023-06-07,0.010366687454860246,0.04548470319077458,-0.003457761607811194
2023-06-08,0.0013380117075127984,0.016513158180946563,0.006048632354172412
2023-06-09,-0.0043982115173009095,-0.035613819991464624,0.0017942578609151383
2023-06-12,-0.00881121428297904,-0.020408210461983045,0.009071859728394305
2023-06-13,0.015178576787114872,-0.015542280673220832,0.006592925043660491
2023-06-14,0.006036735675897464,-0.05744038869263446,0.0011908368694486526
2023-06-15,0.007140180214429082,0.03278688073685321,0.012397690467197187
2023-06-16,0.0068838405168440975,-0.012077285840816354,-0.0034062212640307843
2023-06-19,0.0033092414491968647,0.0,0.0
2023-06-20,-0.002098604528197212,-0.027244148551952896,-0.0051881828235322835
2023-06-21,0.004950021329883647,0.003590720991667462,-0.005123725403500368
2023-06-22,-0.0201965741558896,-0.0350627218653875,0.0036097101103738094
2023-06-23,-0.00981622909311397,-0.01371890692305433,-0.007560006040454259
2023-06-26,0.0029893705396446535,0.018045151504820556,-0.004085752980273583
2023-06-27,0.013172222983535375,0.008124019713567687,0.010963311143060928
2023-06-28,-0.00387445457717861,-0.007692302255594474,0.0005043932731050305
2023-06-29,0.0068837311170282245,0.007013683706027285,0.003941361271775801
2023-06-30,0.011331647608702422,-0.015395883072089611,0.011800720368392525
2023-07-03,0.009171907554987202,0.04765443835371008,0.0011505363811348257
2023-07-04,-0.0029027687911996614,0.0,0.0
2023-07-05,-0.005171389027341156,-0.0063965938955173884,-0.00148719811037068
2023-07-06,-0.01572531281024525,-0.006437704710666625,-0.007830661842952336
2023-07-07,0.006891709969947479,0.04319653197538398,-0.00252471423348688
2023-07-10,-0.00322882747844655,0.020013826010516933,0.0025311045491687167
2023-07-11,-0.0044035232500523325,0.029431632856541823,0.006368529703967729
2023-07-12,0.029345834177812558,0.027933022175940403,0.008045919692956538
2023-07-13,0.008515251790904843,0.023017858324775098,0.007936883171425269
2023-07-14,-0.0049914321976730625,-0.04062497851935565,-0.0006228285007950918
2023-07-17,0.0065356308307435995,0.021498345949910513,0.003472216797614669
2023-07-18,0.006568131123837473,0.03411996945303164,0.007430587638025177
2023-07-19,0.0004662819057568157,0.06259625135266544,0.002223760453105239
2023-07-20,0.012288273973090957,0.09982594279864232,-0.006634489126235876
2023-07-21,0.0021036362917983276,-0.04722952300068495,0.0
2023-07-24,-0.0011761908668564969,0.02603148866811056,0.004467290822171233
2023-07-25,0.00845425533229105,-0.03427804542971369,0.00273005328280318
2023-07-26,0.0030295899163335083,0.074622821990185,0.00015371360408278356
2023-07-27,-0.014212755583295933,-0.021846536895249402,-0.006629974021435614
2023-07-28,0.010894089431487286,0.02871568551201298,0.009790323076682261
2023-07-31,-0.0014732773201633353,-0.011372467975162115,0.0019040424836307412
2023-08-01,0.00950134722068996,-0.030065331254764405,-0.002861568697747563
2023-08-02,-0.03325768200159007,-0.012668372661287064,-0.013910808689727716
2023-08-03,0.00337430753744572,0.021293913527905994,-0.0028658577098359395
2023-08-04,-0.0015051176124362131,0.013632686676691819,-0.004522767123829707
2023-08-07,0.014894518540973012,0.005801698337535077,0.008728528720920004
2023-08-08,-0.017578611397880417,0.0010488247870705791,-0.004348675405997704
2023-08-09,0.00013783443851944632,-0.020429543363935987,-0.006685236768802283
2023-08-10,0.006266221588118404,0.0034758668850394248,0.0003589538129207259
2023-08-11,-0.009926110440627967,0.020516957195458874,-0.0005830991982453959
2023-08-14,-0.0061358088654511755,-0.02323760277806186,0.005520007828496709
2023-08-15,-0.0328468585752848,-0.044907746572873886,-0.011648860489082202
2023-08-16,-0.015100684854492119,-0.013590021132040553,-0.007338164990194795
2023-08-17,0.005647021771436167,0.003444286204340008,-0.007619884432481627
2023-08-18,-0.015608866333370552,-0.006578934446782703,0.00048131162979969666
2023-08-21,0.0009263634713485569,-0.005758732092588259,0.0065062917248353
2023-08-22,-0.006642245968423666,-0.04170282877543463,-0.002708613946659777
2023-08-23,0.0063081144664447475,0.026896324736910948,0.011137749516813678
2023-08-24,-0.001637482965337833,0.014420296794228404,-0.013859070825400499
2023-08-25,-0.00452628277322642,-0.009863653627713909,0.007049798505337934
2023-08-28,0.001988134811445219,0.022560809659130543,0.006341360859106304
2023-08-29,0.016930835928344212,0.015472695622367194,0.014454769525983568
2023-08-30,-0.0025111414286659306,-0.012697431311497032,0.004118813092065299
2023-08-31,-0.01647534638418735,0.014575544357491754,-0.0014633902747576144
2023-09-01,0.002078427737244093,0.02647883455518274,0.0018652077861802674
