-3.553212254926116928e-04,-4.933636193059813069e-04,-8.027812621376766069e-04,-4.770824564783442568e-04,-1.800134240149655913e-03
-3.478130207268533241e-04,-4.932470416164364685e-04,-7.838511387832388213e-04,-4.617135401997041308e-04,-1.666588595413754205e-03
-3.376567119775777319e-04,-4.621156837152223264e-04,-7.256623478646087198e-04,-4.170641233783821400e-04,-1.563532947024155783e-03
-3.263171106991913091e-04,-4.503146961762823650e-04,-6.472599151934184088e-04,-4.082011647536131133e-04,-1.476603497683270840e-03
-3.020306873567662380e-04,-4.281482876459358189e-04,-6.380321763382791221e-04,-4.012225612586790336e-04,-1.438408617767579674e-03
-3.006176419249575646e-04,-4.090005259973882989e-04,-6.015801426643550441e-04,-4.000345637564543463e-04,-1.398305309559587243e-03
-2.840961562447752138e-04,-3.759574348578704757e-04,-5.844858694345585670e-04,-3.987856552328202290e-04,-1.254185274781851028e-03
-2.421429840130803150e-04,-3.568474010843265386e-04,-5.687034673225496283e-04,-3.712360383034385403e-04,-1.232545299714284245e-03
-2.400318983194302421e-04,-3.485379976064087231e-04,-5.429264758750512775e-04,-3.593305200064565589e-04,-1.206573962245157967e-03
-2.389942487321951553e-04,-3.295540052513924430e-04,-5.347336707336398714e-04,-3.499674327465221208e-04,-1.108291581274138161e-03
-2.175228319370176705e-04,-2.941478965754378352e-04,-4.500002667039390320e-04,-3.433628653762283551e-04,-9.464156449438120445e-04
-2.070529420680765657e-04,-2.855650217024679961e-04,-3.619009307528543067e-04,-3.140799405988344288e-04,-9.312910589835637996e-04
-1.129632469045918739e-04,-2.645097534046175129e-04,-3.304932778775852625e-04,-3.068922838583692256e-04,-9.103986315697569758e-04
-9.244960588980192129e-05,-2.164876952436307759e-04,-2.962581137784298557e-04,-3.036777325438651666e-04,-7.453111201718375621e-04
-5.021892624266131812e-05,-1.831989950125444751e-04,-2.740203207164142911e-04,-2.955805258675596068e-04,-6.668177515580567781e-04
-3.771469659992545971e-05,-1.161518372638032439e-04,-2.678940352719603405e-04,-2.822910853066726397e-04,-6.413245572491699589e-04
-3.666629769800006507e-05,-9.629972986793439486e-05,-2.645486249249979008e-04,-2.728477316542231540e-04,-3.730699521713937757e-04
-1.304544827616528224e-05,-7.778813753677018888e-05,-2.457042067331467869e-04,-2.270752274478028644e-04,-3.696000856702687698e-04
1.575174838329022712e-06,-5.591863829759647524e-05,-2.267733379113307988e-04,-1.695297823174384466e-04,-3.088527312818814888e-04
2.461249328297857909e-06,-4.566777561059920582e-05,-1.833552909898669497e-04,-1.674703468410755755e-04,-2.858645303862140464e-04
5.892675867175241957e-06,-3.660306772418501283e-05,-1.763778515351317635e-04,-1.309953265631091165e-04,-1.660583869515281264e-04
1.108412377328800988e-05,-2.850359819615163495e-05,-1.560539848000548906e-04,-1.309465583986315360e-04,-1.150190114833929628e-04
1.324094627968803427e-05,-1.689651892394279602e-05,-9.299899518543826835e-05,-1.207204773407241405e-04,-8.828196701389286075e-05
1.933886202897241112e-05,-1.016070997089593929e-05,-2.849622200175468231e-06,-9.957142989258879772e-05,-3.687355912856553385e-05
3.140939780873009329e-05,6.751905352376842875e-06,3.440781101145593741e-07,-8.536951535074668472e-05,-3.578714044667589706e-05
3.214456116221199036e-05,1.055001775605878349e-05,5.376304882446090340e-07,-6.977167750070468728e-05,-3.309818640945695595e-05
4.156280183541563692e-05,2.052559809016771771e-05,1.287184588376351703e-06,-6.064046866660160974e-05,-2.816188009297152634e-05
4.217993995856848306e-05,2.525864987127968524e-05,2.421194312775182440e-06,-5.042245670116678587e-05,-2.359870731955556370e-05
4.650327744122233827e-05,3.055781856477838421e-05,3.295176805440973495e-05,-3.958209517986700050e-05,6.791038209076507952e-05
5.064436872505457003e-05,3.691192945693228330e-05,5.541013795941072723e-05,-3.861808107362929115e-05,1.954422507460852891e-04
8.884127266279365491e-05,4.751152241021154528e-05,7.179593363506189352e-05,-3.226986562037598881e-05,4.448286692137209822e-04
9.036288484516474969e-05,5.266570953820660922e-05,7.398682709843075282e-05,-2.093486517112551001e-05,5.172898623724262769e-04
1.191316979403860221e-04,8.804471132356499099e-05,9.804118198186372003e-05,-1.604849324706756223e-05,5.582555530785223395e-04
1.212908743399397090e-04,1.196924930892409659e-04,1.610440221022725116e-04,-3.664274989447196147e-06,6.499005245899476752e-04
1.322307896280916180e-04,1.450546461592303266e-04,1.709308571957746667e-04,5.157440611825683472e-06,7.102312692105818568e-04
1.391450193016783893e-04,1.496670818301806003e-04,2.192267809802196134e-04,5.723674627151016137e-06,8.606663240520620421e-04
1.399235003527329283e-04,2.356767949829536104e-04,2.214678281126319741e-04,6.108118895535747121e-06,8.979514334645369647e-04
1.617373404075093230e-04,2.441001137666309602e-04,2.288254016237523136e-04,3.855581772680593189e-05,9.311581580970602554e-04
1.907653232710053361e-04,2.743720032156292551e-04,2.435527416166553090e-04,4.305219302752884362e-05,9.320477776421084515e-04
2.306557844749522761e-04,2.833015350961414045e-04,3.463166948132129284e-04,7.330725833086721745e-05,9.750493627188679298e-04
2.724951020267698306e-04,2.977520852637664025e-04,3.533336981652552091e-04,9.304662697613523808e-05,1.062273206472321308e-03
2.777257167280304832e-04,3.005954068105050597e-04,4.873798741732147965e-04,1.216664145250277441e-04,1.163320215972309720e-03
2.876555634238252236e-04,3.331015778173411013e-04,4.956686694226138026e-04,1.224741778958701472e-04,1.166744788239441758e-03
3.097070644828928154e-04,3.357571832510768063e-04,5.087377567119974161e-04,1.546140739725625798e-04,1.188279036714241007e-03
3.687024402659243522e-04,3.419758848897254638e-04,5.771126553396218294e-04,1.698147974475710685e-04,1.223378579238672660e-03
3.797869947032948422e-04,4.074140822929781902e-04,6.015098867302875758e-04,1.871792041441714208e-04,1.387334172129270522e-03
4.461119668431921077e-04,4.087246106710854345e-04,6.038520904341992913e-04,1.911319326182164694e-04,1.425830657635630957e-03
4.971638969694075049e-04,4.458013160186624201e-04,7.220953187070803300e-04,1.952475286674815733e-04,1.514581197181839086e-03
5.065444694932383883e-04,4.582238869000258667e-04,7.310922781927861082e-04,2.118488847015025903e-04,1.819197279286817893e-03
5.333879545759140492e-04,4.958329104489048308e-04,8.313217203139329492e-04,2.131774069169756420e-04,1.999162846999622423e-03
5.392840636095871162e-04,5.020123351518425078e-04,8.776269380908678468e-04,2.239056614289319346e-04,2.006071771760431499e-03
5.536855229379459252e-04,6.227582962087115873e-04,8.965248266619308543e-04,2.274204348322233843e-04,2.049064065222181135e-03
5.613469202208529706e-04,6.361627188876500501e-04,9.405286529458651732e-04,2.373251633125462480e-04,2.068030663165102475e-03
6.061365266521482817e-04,6.394878571284855900e-04,9.705448102001780486e-04,2.672559595200225068e-04,2.252525601407576097e-03
6.108042669846847419e-04,7.246236533068691919e-04,9.746056553049560478e-04,2.919821486642926113e-04,2.451399739600888718e-03
6.256809044741798919e-04,7.504923100648494029e-04,9.983186300682839968e-04,2.985097388364432226e-04,2.583366851495818867e-03
6.267248806130923736e-04,8.456299372762890020e-04,1.075279492053522225e-03,3.287959504395138741e-04,2.643341288777288980e-03
6.374556408169393222e-04,8.678374156785255552e-04,1.130357965506801048e-03,3.381899068017830468e-04,2.729651662524482363e-03
7.240238297401975194e-04,8.761544902680468367e-04,1.218749552650476471e-03,3.848045600963609847e-04,2.812257013415232765e-03
7.557677026763491438e-04,8.835591466428324410e-04,1.229003470846434321e-03,3.977448637832573831e-04,2.837799830392663276e-03
7.606891683528555761e-04,8.987253944455852019e-04,1.274577706978273495e-03,4.227167192629759573e-04,2.905979569160209355e-03
7.739701858004254106e-04,9.130244678568693673e-04,1.281376895631525844e-03,4.305725868073182827e-04,3.078865450089933280e-03
7.797959528465215305e-04,9.367237562193095942e-04,1.288551558579938573e-03,5.136143062694825592e-04,3.316268884061558588e-03
7.887753894626851068e-04,9.570678149548470176e-04,1.314767127740541124e-03,5.322269684513699977e-04,3.495573500810394540e-03
7.978674287970244274e-04,9.769656950675247985e-04,1.425425977141034882e-03,5.383835572633414003e-04,3.520660955898606906e-03
8.572117026307204003e-04,9.932293240958586442e-04,1.429003554293196499e-03,5.924485642604123510e-04,3.803184619791873458e-03
8.826009271136054908e-04,9.974177740549670500e-04,1.506547723160372521e-03,6.004597975844897916e-04,3.908563330222290799e-03
8.883970830942090023e-04,1.025821639365873290e-03,1.510513556438468222e-03,6.164764963703777681e-04,4.018011712876845380e-03
8.990864851663974040e-04,1.062224327272272284e-03,1.591800962223369328e-03,6.386202287139993534e-04,4.044526147439865549e-03
9.735982357255608139e-04,1.088668768559851929e-03,1.713353320230462948e-03,6.627721484153980842e-04,4.099863457579142577e-03
9.800185206082442663e-04,1.129639375600387588e-03,1.822048938320574392e-03,7.096967711370808429e-04,4.109017646353191854e-03
1.028047509066456989e-03,1.179315229272569904e-03,1.924721141909414455e-03,7.910048098712731167e-04,4.212499940488186219e-03
1.049000031745470204e-03,1.188986093141564939e-03,1.930828751842979685e-03,7.929040840667173290e-04,4.233405332580934995e-03
1.049078445368979056e-03,1.193862044421874343e-03,1.960613334724941280e-03,8.232111979185046269e-04,4.239977318032744046e-03
1.095774275906877303e-03,1.210914735186568525e-03,1.988399950435815189e-03,8.345215373814870346e-04,4.715440972590648205e-03
1.151621848821643640e-03,1.212081729020875838e-03,2.010162692983617338e-03,8.429130896023638705e-04,4.815740696822664452e-03
1.159684919268873932e-03,1.215571445754899281e-03,2.015436113639635252e-03,8.458811068669530456e-04,4.916268851759187167e-03
1.178955659377191280e-03,1.304707482810582315e-03,2.067198569273290525e-03,8.477644978109151941e-04,4.971281477905724680e-03
1.210387040033978354e-03,1.311557405356782299e-03,2.146530100643033196e-03,8.491407441708294151e-04,5.001656222988495881e-03
1.214443325990795935e-03,1.328527892043458334e-03,2.216534585854807414e-03,8.511623235811118090e-04,5.073499991129786293e-03
1.257029721716585802e-03,1.377656825514651101e-03,2.266530093670349796e-03,8.519966377686967332e-04,5.103908997417284064e-03
1.270300250901943567e-03,1.394558039769670799e-03,2.276551178988476740e-03,8.599435111159119127e-04,5.321640350774183015e-03
1.277172136962655222e-03,1.456559839042523025e-03,2.285485825290014140e-03,8.715360767562908969e-04,5.349035491042651233e-03
1.298489421459354072e-03,1.463909832278185389e-03,2.295187130897864344e-03,8.858192417260301807e-04,5.424782059536214021e-03
1.302457958409014181e-03,1.490009340854382735e-03,2.348782605807682878e-03,8.895809964133631186e-04,5.699846418085710749e-03
1.432180316564464657e-03,1.502440645269162607e-03,2.365101930169309728e-03,8.919038892343653839e-04,5.719836655544341744e-03
1.433750205958290265e-03,1.507449137226095836e-03,2.513530887518960165e-03,9.224771521495456726e-04,6.067698419042629430e-03
1.453301833705455959e-03,1.531597900743761472e-03,2.524130650597187098e-03,9.483551438805108138e-04,6.104369855020701924e-03
1.467781767425709819e-03,1.536619261933980067e-03,2.551571363544597945e-03,9.579933630341591318e-04,6.252974538605595572e-03
1.497753180454928666e-03,1.569567103074921222e-03,2.598986416479799177e-03,9.674410644587476751e-04,6.344965706724102136e-03
1.499696274341575514e-03,1.601199258227616355e-03,2.600363819146855882e-03,9.685170523968147623e-04,6.370418294225345564e-03
1.553085040108025247e-03,1.649598201154819747e-03,2.608613711140233150e-03,9.695250823683374637e-04,6.638982370446749534e-03
1.581032677391569496e-03,1.674707937998781183e-03,2.643203879716120048e-03,9.714398262426175582e-04,6.744113073712974457e-03
1.603458359253059039e-03,1.678306737285383855e-03,2.682877570674380326e-03,9.852723365194595781e-04,6.833843036523504742e-03
1.644829720388291550e-03,1.746150233039070812e-03,2.694134310286128327e-03,1.027236644890914489e-03,7.151401533155154512e-03
1.680169546294730393e-03,1.773993280724052912e-03,2.705895800295343712e-03,1.032530489576733356e-03,7.212097191996910336e-03
1.722394983250455369e-03,1.776933722013907717e-03,2.762621458139279812e-03,1.040357655221221898e-03,7.295765975728322854e-03
1.745459884445276335e-03,1.802041644171061430e-03,2.828384792724315637e-03,1.073163775516898554e-03,7.418368264759690571e-03
1.780679226442362763e-03,1.805905002253362221e-03,2.953967001333040500e-03,1.086380091787493693e-03,7.431364932751925376e-03
1.803155743883833300e-03,1.811816430849052780e-03,2.962241688594696894e-03,1.145430319748815765e-03,7.518448850921406745e-03
1.806705695017203758e-03,1.881731551351563782e-03,3.009154882595817173e-03,1.180024804713284510e-03,7.593922262125510012e-03
1.819206243855992118e-03,1.898630806597403128e-03,3.092949990637040934e-03,1.229065986398597673e-03,7.598061356577900591e-03
1.846465108942984667e-03,1.918639030758120855e-03,3.096865819219197982e-03,1.249803136897526803e-03,7.698316109877624547e-03
1.856392455853630346e-03,1.921533326090240539e-03,3.156811183412726231e-03,1.251737472472957188e-03,7.755797355891632175e-03
1.869835745233104423e-03,1.939937530102182504e-03,3.189096780111659504e-03,1.290705375115262484e-03,7.951732672425526269e-03
1.898985062702928089e-03,2.011129985310532338e-03,3.199056569328994574e-03,1.308187462424706968e-03,8.119023520775935782e-03
2.019688318567349102e-03,2.134462388844697491e-03,3.199500757043754594e-03,1.325785601141287471e-03,8.133658452500852967e-03
2.086169773720193080e-03,2.143778256169334272e-03,3.300761062636645149e-03,1.338428598454763190e-03,8.135384058442962987e-03
2.144896711895692438e-03,2.158177284195329868e-03,3.595240287412648783e-03,1.409424624135419612e-03,8.401069774866631520e-03
2.176799762236982828e-03,2.177247195444343645e-03,3.644618831660781984e-03,1.475151233949112319e-03,8.436029971700093055e-03
2.177099637239430108e-03,2.290073215745634140e-03,3.703159166313378572e-03,1.480493641948696718e-03,9.101278341201593861e-03
2.179015694207292204e-03,2.396653303673597444e-03,3.710957778858345844e-03,1.487728704046268127e-03,9.155173149176902558e-03
2.197054963971419549e-03,2.411103360559381775e-03,3.740434898795968154e-03,1.534651710310559660e-03,9.212982104230448693e-03
2.309244895260463212e-03,2.421119744304975948e-03,3.758032614949068356e-03,1.553423043296105806e-03,9.535810772960827755e-03
2.349757248374069636e-03,2.439705861888899138e-03,3.808456507971670797e-03,1.558798175548966984e-03,9.774461028268108254e-03
2.437461465892442388e-03,2.450015560595854725e-03,3.905438534025210129e-03,1.606857506142052913e-03,1.036051239818909335e-02
2.440974913913207100e-03,2.514659138948027381e-03,3.963120355347165419e-03,1.626816542080905884e-03,1.038589073647949550e-02
2.480186531653823072e-03,2.765746246699064305e-03,3.970375993405839306e-03,1.631064562882949447e-03,1.061969681109787254e-02
2.548545080401770895e-03,2.907706902646506504e-03,3.980003119462853858e-03,1.655144711015154842e-03,1.101391114689521597e-02
2.699157223745338435e-03,2.938235862746210823e-03,4.003589779855687078e-03,1.661964003156662581e-03,1.169749516635863393e-02
2.742019670846048904e-03,2.953828351996854330e-03,4.047722815766863907e-03,1.684557372486245562e-03,1.227942743812266042e-02
2.746743441604383978e-03,2.954071742363195176e-03,4.071276809545960190e-03,1.696859171805466986e-03,1.245419528838675148e-02
2.788891267000804218e-03,2.971952178953344691e-03,4.321370436207555045e-03,1.735913176736984158e-03,1.258220729992159601e-02
2.808598257280722158e-03,2.975642149977795071e-03,4.455978636021574145e-03,1.810705548487935752e-03,1.276441246709007771e-02
2.919264601941760299e-03,2.984361809627538234e-03,4.679862839979522481e-03,1.857731702672859838e-03,1.292110810363919157e-02
2.973330176485312632e-03,3.059527352446427765e-03,4.903962348282562070e-03,1.969866857211833872e-03,1.302587307383389764e-02
2.981415633336786941e-03,3.179201625207491669e-03,4.935373564751909144e-03,2.000808825196598740e-03,1.303460651330152695e-02
3.030203089567980179e-03,3.240000391399993403e-03,5.154992480045085881e-03,2.065418206868451043e-03,1.342288313646966026e-02
3.138249048615423826e-03,3.379411007635892920e-03,5.211232847519732883e-03,2.067532399179985905e-03,1.365147838701357384e-02
3.186796231865266123e-03,3.405578235817539792e-03,5.244366269856928775e-03,2.080749897130020239e-03,1.374142049082408695e-02
